codUsuario,numPartida,fecha,colision,observacion
001,1,2024-10-13,"Colision en x=57, y=305",(1|3)
001,1,2024-10-13,"Colision en x=56, y=295",(1|3)
001,1,2024-10-13,"Colision en x=55, y=285",(1|3)
001,1,2024-10-13,"Colision en x=54, y=275",(1|3)
001,1,2024-10-13,"Colision en x=53, y=265",(1|3)
001,1,2024-10-13,"Colision en x=52, y=255",(1|3)
001,1,2024-10-13,"Colision en x=51, y=245",(1|3)
001,1,2024-10-13,"Colision en x=50, y=235",(1|3)
001,1,2024-10-13,"Colision en x=49, y=225",(1|3)
001,1,2024-10-13,"Colision en x=48, y=215",(1|3)
001,1,2024-10-13,"Colision en x=47, y=205",(1|3)
001,1,2024-10-13,"Colision en x=46, y=195",(1|3)
001,1,2024-10-13,"Colision en x=45, y=185",(1|3)
001,1,2024-10-13,"Colision en x=44, y=175",(1|3)
001,1,2024-10-13,"Colision en x=43, y=165",(1|3)
001,1,2024-10-13,"Colision en x=42, y=155",(1|3)
001,1,2024-10-13,"Colision en x=41, y=145",(1|3)
001,1,2024-10-13,"Colision en x=40, y=135",(1|3)
001,1,2024-10-13,"Colision en x=39, y=125",(1|3)
001,1,2024-10-13,"Colision en x=38, y=115",(1|3)
001,1,2024-10-13,"Colision en x=37, y=105",(1|3)
001,1,2024-10-13,"Colision en x=36, y=95",(1|3)
001,1,2024-10-13,"Colision en x=35, y=85",(1|3)
001,1,2024-10-13,"Colision en x=34, y=75",(1|3)
001,1,2024-10-13,"Colision en x=70, y=413",(1|3)
001,1,2024-10-13,"Colision en x=69, y=403",(1|3)
001,1,2024-10-13,"Colision en x=68, y=393",(1|3)
001,1,2024-10-13,"Colision en x=67, y=383",(1|3)
001,1,2024-10-13,"Colision en x=66, y=373",(1|3)
001,1,2024-10-13,"Colision en x=65, y=363",(1|3)
001,1,2024-10-13,"Colision en x=65, y=363",(2|2)
001,1,2024-10-13,"Colision en x=65, y=363",(2|2)
001,1,2024-10-13,"Colision en x=65, y=363",(2|2)
001,1,2024-10-13,"Colision en x=65, y=363",(2|2)
001,1,2024-10-13,"Colision en x=65, y=363",(2|2)
001,1,2024-10-13,"Colision en x=65, y=363",(2|2)
001,1,2024-10-13,"Colision en x=65, y=363",(2|2)
001,1,2024-10-13,"Colision en x=65, y=363",(2|2)
001,1,2024-10-13,"Colision en x=65, y=363",(2|2)
001,1,2024-10-13,"Colision en x=65, y=363",(2|2)
001,1,2024-10-13,"Colision en x=65, y=363",(2|2)
001,1,2024-10-13,"Colision en x=65, y=363",(2|2)
001,1,2024-10-13,"Colision en x=65, y=363",(2|2)
001,1,2024-10-13,"Colision en x=65, y=363",(2|1)
001,1,2024-10-13,"Colision en x=65, y=363",(2|1)
001,1,2024-10-13,"Colision en x=70, y=7",(1|2)
001,6,2024-10-13,"Colision en x=71, y=420",(1|2)
001,6,2024-10-13,"Colision en x=66, y=478",(1|3)
001,6,2024-10-13,"Colision en x=56, y=299",(1|1)
001,6,2024-10-13,"Colision en x=55, y=307",(1|1)
001,6,2024-10-13,"Colision en x=54, y=315",(1|1)
001,6,2024-10-13,"Colision en x=53, y=323",(1|1)
001,6,2024-10-13,"Colision en x=52, y=331",(1|1)
001,6,2024-10-13,"Colision en x=51, y=339",(1|1)
001,6,2024-10-13,"Colision en x=50, y=347",(1|1)
001,6,2024-10-13,"Colision en x=49, y=355",(1|1)
001,6,2024-10-13,"Colision en x=48, y=363",(1|1)
001,6,2024-10-13,"Colision en x=47, y=371",(1|1)
001,6,2024-10-13,"Colision en x=46, y=379",(1|1)
001,6,2024-10-13,"Colision en x=45, y=387",(1|1)
001,6,2024-10-13,"Colision en x=44, y=395",(1|1)
001,6,2024-10-13,"Colision en x=43, y=403",(1|1)
001,6,2024-10-13,"Colision en x=42, y=411",(1|1)
001,6,2024-10-13,"Colision en x=41, y=419",(1|1)
001,6,2024-10-13,"Colision en x=71, y=420",(1|1)
001,6,2024-10-13,"Colision en x=41, y=312",(1|1)
001,6,2024-10-13,"Colision en x=40, y=320",(1|1)
001,6,2024-10-13,"Colision en x=39, y=328",(1|1)
001,6,2024-10-13,"Colision en x=37, y=332",(1|1)
001,6,2024-10-13,"Colision en x=37, y=326",(1|1)
001,6,2024-10-13,"Colision en x=35, y=330",(1|1)
001,6,2024-10-13,"Colision en x=35, y=323",(1|1)
001,6,2024-10-13,"Colision en x=33, y=327",(1|1)
001,6,2024-10-13,"Colision en x=33, y=321",(1|1)
001,6,2024-10-13,"Colision en x=32, y=325",(1|1)
001,6,2024-10-13,"Colision en x=66, y=415",(1|3)
001,6,2024-10-13,"Colision en x=66, y=415",(2|1)
001,6,2024-10-13,"Colision en x=66, y=415",(2|2)
001,6,2024-10-13,"Colision en x=66, y=415",(2|2)
001,6,2024-10-13,"Colision en x=66, y=415",(2|2)
001,6,2024-10-13,"Colision en x=66, y=415",(2|2)
001,6,2024-10-13,"Colision en x=66, y=415",(2|2)
001,6,2024-10-13,"Colision en x=66, y=415",(2|2)
001,6,2024-10-13,"Colision en x=66, y=415",(2|2)
001,6,2024-10-13,"Colision en x=66, y=415",(2|2)
001,6,2024-10-13,"Colision en x=66, y=415",(2|2)
001,6,2024-10-13,"Colision en x=66, y=415",(2|2)
001,6,2024-10-13,"Colision en x=64, y=514",(1|3)
001,6,2024-10-13,"Colision en x=63, y=504",(1|3)
001,6,2024-10-13,"Colision en x=62, y=494",(1|3)
001,6,2024-10-13,"Colision en x=61, y=484",(1|3)
001,6,2024-10-13,"Colision en x=60, y=474",(1|3)
001,6,2024-10-13,"Colision en x=59, y=464",(1|3)
001,6,2024-10-13,"Colision en x=58, y=454",(1|3)
001,6,2024-10-13,"Colision en x=57, y=444",(1|3)
001,6,2024-10-13,"Colision en x=56, y=434",(1|3)
001,6,2024-10-13,"Colision en x=55, y=424",(1|3)
001,6,2024-10-13,"Colision en x=54, y=414",(1|3)
001,6,2024-10-13,"Colision en x=53, y=404",(1|3)
001,6,2024-10-13,"Colision en x=52, y=394",(1|3)
001,6,2024-10-13,"Colision en x=51, y=384",(1|3)
001,6,2024-10-13,"Colision en x=50, y=374",(1|3)
001,6,2024-10-13,"Colision en x=54, y=524",(1|1)
001,6,2024-10-13,"Colision en x=53, y=514",(1|1)
001,6,2024-10-13,"Colision en x=52, y=504",(1|1)
001,6,2024-10-13,"Colision en x=51, y=494",(1|1)
001,6,2024-10-13,"Colision en x=50, y=484",(1|1)
001,6,2024-10-13,"Colision en x=49, y=474",(1|1)
001,6,2024-10-13,"Colision en x=48, y=464",(1|1)
001,6,2024-10-13,"Colision en x=47, y=454",(1|1)
001,6,2024-10-13,"Colision en x=46, y=444",(1|1)
001,6,2024-10-13,"Colision en x=45, y=434",(1|1)
001,6,2024-10-13,"Colision en x=44, y=424",(1|1)
001,6,2024-10-13,"Colision en x=43, y=414",(1|1)
001,6,2024-10-13,"Colision en x=42, y=404",(1|1)
001,6,2024-10-13,"Colision en x=71, y=152",(1|2)
001,6,2024-10-13,"Colision en x=71, y=152",(2|3)
001,6,2024-10-13,"Colision en x=71, y=152",(2|3)
001,6,2024-10-13,"Colision en x=71, y=152",(2|3)
001,6,2024-10-13,"Colision en x=71, y=152",(2|3)
001,6,2024-10-13,"Colision en x=71, y=152",(2|3)
001,6,2024-10-13,"Colision en x=71, y=152",(2|3)
001,6,2024-10-13,"Colision en x=71, y=152",(2|3)
001,6,2024-10-13,"Colision en x=61, y=374",(1|2)
001,6,2024-10-13,"Colision en x=60, y=364",(1|2)
001,6,2024-10-13,"Colision en x=59, y=354",(1|2)
001,6,2024-10-13,"Colision en x=58, y=344",(1|2)
001,6,2024-10-13,"Colision en x=57, y=334",(1|2)
001,6,2024-10-13,"Colision en x=56, y=324",(1|2)
001,6,2024-10-13,"Colision en x=55, y=314",(1|2)
001,6,2024-10-13,"Colision en x=54, y=304",(1|2)
001,6,2024-10-13,"Colision en x=53, y=294",(1|2)
001,6,2024-10-13,"Colision en x=52, y=284",(1|2)
001,6,2024-10-13,"Colision en x=51, y=274",(1|2)
001,6,2024-10-13,"Colision en x=50, y=264",(1|2)
001,6,2024-10-13,"Colision en x=49, y=254",(1|2)
001,6,2024-10-13,"Colision en x=48, y=244",(1|2)
001,6,2024-10-13,"Colision en x=37, y=224",(1|2)
001,6,2024-10-13,"Colision en x=36, y=214",(1|2)
001,6,2024-10-13,"Colision en x=35, y=204",(1|2)
001,6,2024-10-13,"Colision en x=34, y=194",(1|2)
001,6,2024-10-13,"Colision en x=34, y=194",(2|3)
001,6,2024-10-13,"Colision en x=71, y=420",(1|2)
001,6,2024-10-13,"Colision en x=66, y=415",(1|1)
001,6,2024-10-13,"Colision en x=65, y=405",(1|1)
001,6,2024-10-13,"Colision en x=64, y=395",(1|1)
001,6,2024-10-13,"Colision en x=63, y=385",(1|1)
001,6,2024-10-13,"Colision en x=62, y=375",(1|1)
001,6,2024-10-13,"Colision en x=61, y=365",(1|1)
001,6,2024-10-13,"Colision en x=60, y=355",(1|1)
001,6,2024-10-13,"Colision en x=59, y=345",(1|1)
001,6,2024-10-13,"Colision en x=58, y=335",(1|1)
001,6,2024-10-13,"Colision en x=57, y=325",(1|1)
001,6,2024-10-13,"Colision en x=56, y=315",(1|1)
001,6,2024-10-13,"Colision en x=55, y=305",(1|1)
001,6,2024-10-13,"Colision en x=54, y=295",(1|1)
001,6,2024-10-13,"Colision en x=53, y=285",(1|1)
001,6,2024-10-13,"Colision en x=52, y=275",(1|1)
001,6,2024-10-13,"Colision en x=51, y=265",(1|1)
001,6,2024-10-13,"Colision en x=50, y=255",(1|1)
001,6,2024-10-13,"Colision en x=49, y=245",(1|1)
001,6,2024-10-13,"Colision en x=48, y=235",(1|1)
001,6,2024-10-13,"Colision en x=47, y=225",(1|1)
001,6,2024-10-13,"Colision en x=46, y=215",(1|1)
001,6,2024-10-13,"Colision en x=40, y=200",(1|1)
001,6,2024-10-13,"Colision en x=39, y=190",(1|1)
001,6,2024-10-13,"Colision en x=38, y=180",(1|1)
001,6,2024-10-13,"Colision en x=37, y=170",(1|1)
001,6,2024-10-13,"Colision en x=36, y=160",(1|1)
001,6,2024-10-13,"Colision en x=35, y=150",(1|1)
001,6,2024-10-13,"Colision en x=34, y=140",(1|1)
001,6,2024-10-13,"Colision en x=33, y=130",(1|1)
001,6,2024-10-13,"Colision en x=32, y=120",(1|1)
001,6,2024-10-13,"Colision en x=61, y=300",(1|2)
001,6,2024-10-13,"Colision en x=60, y=308",(1|2)
001,6,2024-10-13,"Colision en x=59, y=316",(1|2)
001,6,2024-10-13,"Colision en x=58, y=324",(1|2)
001,6,2024-10-13,"Colision en x=57, y=332",(1|2)
001,6,2024-10-13,"Colision en x=56, y=340",(1|2)
001,6,2024-10-13,"Colision en x=55, y=348",(1|2)
001,6,2024-10-13,"Colision en x=54, y=356",(1|2)
001,6,2024-10-13,"Colision en x=53, y=364",(1|2)
001,6,2024-10-13,"Colision en x=52, y=372",(1|2)
001,6,2024-10-13,"Colision en x=51, y=380",(1|2)
001,6,2024-10-13,"Colision en x=50, y=388",(1|2)
001,6,2024-10-13,"Colision en x=49, y=396",(1|2)
001,6,2024-10-13,"Colision en x=48, y=404",(1|2)
001,6,2024-10-13,"Colision en x=55, y=420",(1|2)
001,6,2024-10-13,"Colision en x=54, y=428",(1|2)
001,6,2024-10-13,"Colision en x=51, y=432",(1|2)
001,6,2024-10-13,"Colision en x=50, y=422",(1|2)
001,6,2024-10-13,"Colision en x=50, y=422",(2|3)
001,6,2024-10-13,"Colision en x=50, y=422",(2|3)
001,6,2024-10-13,"Colision en x=70, y=2",(1|1)
001,6,2024-10-13,"Colision en x=70, y=2",(1|1)
001,6,2024-10-13,"Colision en x=64, y=513",(1|2)
001,6,2024-10-13,"Colision en x=63, y=503",(1|2)
001,6,2024-10-13,"Colision en x=62, y=493",(1|2)
001,6,2024-10-13,"Colision en x=61, y=483",(1|2)
001,6,2024-10-13,"Colision en x=60, y=473",(1|2)
001,6,2024-10-13,"Colision en x=59, y=463",(1|2)
001,6,2024-10-13,"Colision en x=58, y=453",(1|2)
001,6,2024-10-13,"Colision en x=57, y=443",(1|2)
001,6,2024-10-13,"Colision en x=56, y=433",(1|2)
001,6,2024-10-13,"Colision en x=55, y=423",(1|2)
001,6,2024-10-13,"Colision en x=54, y=413",(1|2)
001,6,2024-10-13,"Colision en x=54, y=413",(2|3)
001,6,2024-10-13,"Colision en x=54, y=413",(2|3)
001,6,2024-10-13,"Colision en x=54, y=413",(2|3)
001,6,2024-10-13,"Colision en x=54, y=413",(2|3)
001,6,2024-10-13,"Colision en x=54, y=413",(2|3)
001,6,2024-10-13,"Colision en x=54, y=413",(2|3)
001,6,2024-10-13,"Colision en x=54, y=413",(2|3)
001,6,2024-10-13,"Colision en x=54, y=413",(2|3)
001,6,2024-10-13,"Colision en x=66, y=415",(1|1)
001,6,2024-10-13,"Colision en x=72, y=449",(1|3)
001,6,2024-10-13,"Colision en x=72, y=449",(2|1)
001,6,2024-10-13,"Colision en x=68, y=144",(1|2)
001,6,2024-10-13,"Colision en x=68, y=124",(1|1)
001,6,2024-10-13,"Colision en x=67, y=132",(1|1)
001,6,2024-10-13,"Colision en x=66, y=140",(1|1)
001,6,2024-10-13,"Colision en x=65, y=148",(1|1)
001,6,2024-10-13,"Colision en x=64, y=156",(1|1)
001,6,2024-10-13,"Colision en x=63, y=164",(1|1)
001,6,2024-10-13,"Colision en x=62, y=172",(1|1)
001,6,2024-10-13,"Colision en x=61, y=180",(1|1)
001,6,2024-10-13,"Colision en x=60, y=188",(1|1)
001,6,2024-10-13,"Colision en x=59, y=196",(1|1)
001,6,2024-10-13,"Colision en x=58, y=204",(1|1)
001,6,2024-10-13,"Colision en x=57, y=212",(1|1)
001,6,2024-10-13,"Colision en x=56, y=220",(1|1)
001,6,2024-10-13,"Colision en x=55, y=228",(1|1)
001,6,2024-10-13,"Colision en x=54, y=236",(1|1)
001,6,2024-10-13,"Colision en x=53, y=244",(1|1)
001,6,2024-10-13,"Colision en x=52, y=252",(1|1)
001,6,2024-10-13,"Colision en x=51, y=260",(1|1)
001,6,2024-10-13,"Colision en x=50, y=268",(1|1)
001,6,2024-10-13,"Colision en x=49, y=276",(1|1)
001,6,2024-10-13,"Colision en x=48, y=284",(1|1)
001,6,2024-10-13,"Colision en x=47, y=292",(1|1)
001,6,2024-10-13,"Colision en x=46, y=300",(1|1)
001,6,2024-10-13,"Colision en x=45, y=308",(1|1)
001,6,2024-10-13,"Colision en x=44, y=316",(1|1)
001,6,2024-10-13,"Colision en x=43, y=324",(1|1)
001,6,2024-10-13,"Colision en x=42, y=332",(1|1)
001,6,2024-10-13,"Colision en x=41, y=340",(1|1)
001,6,2024-10-13,"Colision en x=40, y=348",(1|1)
001,6,2024-10-13,"Colision en x=39, y=356",(1|1)
001,6,2024-10-13,"Colision en x=54, y=380",(1|1)
001,6,2024-10-13,"Colision en x=58, y=384",(1|1)
001,6,2024-10-13,"Colision en x=57, y=392",(1|1)
001,6,2024-10-13,"Colision en x=56, y=400",(1|1)
001,6,2024-10-13,"Colision en x=55, y=408",(1|1)
001,6,2024-10-13,"Colision en x=54, y=416",(1|1)
001,6,2024-10-13,"Colision en x=53, y=424",(1|1)
001,6,2024-10-13,"Colision en x=52, y=432",(1|1)
001,6,2024-10-13,"Colision en x=51, y=440",(1|1)
001,6,2024-10-13,"Colision en x=50, y=448",(1|1)
001,6,2024-10-13,"Colision en x=49, y=456",(1|1)
001,6,2024-10-13,"Colision en x=48, y=464",(1|1)
001,6,2024-10-13,"Colision en x=47, y=472",(1|1)
001,6,2024-10-13,"Colision en x=46, y=480",(1|1)
001,6,2024-10-13,"Colision en x=45, y=488",(1|1)
001,6,2024-10-13,"Colision en x=44, y=496",(1|1)
001,6,2024-10-13,"Colision en x=43, y=504",(1|1)
001,6,2024-10-13,"Colision en x=42, y=512",(1|1)
001,6,2024-10-13,"Colision en x=41, y=520",(1|1)
001,6,2024-10-13,"Colision en x=40, y=528",(1|1)
001,6,2024-10-13,"Colision en x=39, y=536",(1|1)
001,6,2024-10-13,"Colision en x=38, y=544",(1|1)
001,6,2024-10-13,"Colision en x=37, y=552",(1|1)
001,6,2024-10-13,"Colision en x=36, y=560",(1|1)
001,6,2024-10-13,"Colision en x=35, y=568",(1|1)
001,6,2024-10-13,"Colision en x=34, y=563",(1|1)
001,6,2024-10-13,"Colision en x=33, y=553",(1|1)
001,6,2024-10-13,"Colision en x=71, y=420",(1|1)
001,6,2024-10-13,"Colision en x=50, y=68",(1|2)
001,6,2024-10-13,"Colision en x=49, y=58",(1|2)
001,6,2024-10-13,"Colision en x=48, y=48",(1|2)
001,6,2024-10-13,"Colision en x=47, y=38",(1|2)
001,6,2024-10-13,"Colision en x=46, y=32",(1|2)
001,6,2024-10-13,"Colision en x=45, y=40",(1|2)
001,6,2024-10-13,"Colision en x=44, y=48",(1|2)
001,6,2024-10-13,"Colision en x=43, y=56",(1|2)
001,6,2024-10-13,"Colision en x=42, y=64",(1|2)
001,6,2024-10-13,"Colision en x=41, y=72",(1|2)
001,6,2024-10-13,"Colision en x=40, y=80",(1|2)
001,6,2024-10-13,"Colision en x=39, y=88",(1|2)
001,6,2024-10-13,"Colision en x=38, y=96",(1|2)
001,6,2024-10-13,"Colision en x=37, y=104",(1|2)
001,6,2024-10-13,"Colision en x=61, y=410",(1|2)
001,6,2024-10-13,"Colision en x=60, y=400",(1|2)
001,6,2024-10-13,"Colision en x=59, y=390",(1|2)
001,6,2024-10-13,"Colision en x=58, y=380",(1|2)
001,6,2024-10-13,"Colision en x=57, y=370",(1|2)
001,6,2024-10-13,"Colision en x=57, y=370",(2|1)
001,6,2024-10-13,"Colision en x=57, y=370",(2|3)
001,6,2024-10-13,"Colision en x=66, y=2",(1|1)
001,6,2024-10-13,"Colision en x=65, y=2",(1|1)
001,6,2024-10-13,"Colision en x=64, y=2",(1|1)
001,6,2024-10-13,"Colision en x=63, y=2",(1|1)
001,6,2024-10-13,"Colision en x=62, y=2",(1|1)
001,6,2024-10-13,"Colision en x=61, y=2",(1|1)
001,6,2024-10-13,"Colision en x=60, y=2",(1|1)
001,6,2024-10-13,"Colision en x=59, y=2",(1|1)
001,6,2024-10-13,"Colision en x=58, y=2",(1|1)
001,6,2024-10-13,"Colision en x=57, y=2",(1|1)
001,6,2024-10-13,"Colision en x=56, y=2",(1|1)
001,6,2024-10-13,"Colision en x=55, y=2",(1|1)
001,6,2024-10-13,"Colision en x=71, y=2",(1|2)
001,6,2024-10-13,"Colision en x=72, y=2",(1|2)
001,6,2024-10-13,"Colision en x=72, y=2",(2|1)
001,6,2024-10-13,"Colision en x=72, y=2",(2|1)
001,6,2024-10-13,"Colision en x=72, y=2",(2|1)
001,6,2024-10-13,"Colision en x=72, y=2",(2|1)
001,6,2024-10-13,"Colision en x=72, y=2",(2|1)
001,6,2024-10-13,"Colision en x=72, y=2",(2|1)
001,6,2024-10-13,"Colision en x=72, y=2",(2|1)
001,6,2024-10-13,"Colision en x=72, y=2",(2|1)
001,6,2024-10-13,"Colision en x=72, y=2",(2|1)
001,6,2024-10-13,"Colision en x=72, y=2",(2|1)
001,6,2024-10-13,"Colision en x=72, y=2",(2|1)
001,6,2024-10-13,"Colision en x=72, y=2",(2|1)
001,6,2024-10-13,"Colision en x=72, y=2",(2|1)
001,6,2024-10-13,"Colision en x=70, y=2",(1|2)
001,6,2024-10-13,"Colision en x=69, y=2",(1|2)
001,6,2024-10-13,"Colision en x=68, y=2",(1|2)
001,6,2024-10-13,"Colision en x=67, y=2",(1|2)
001,6,2024-10-13,"Colision en x=66, y=2",(1|2)
001,6,2024-10-13,"Colision en x=66, y=2",(2|1)
001,6,2024-10-13,"Colision en x=64, y=0",(1|2)
001,6,2024-10-13,"Colision en x=71, y=420",(1|3)
001,6,2024-10-13,"Colision en x=71, y=420",(1|2)
001,7,2024-10-13,"Colision en x=69, y=293",(1|2)
001,7,2024-10-13,"Colision en x=68, y=283",(1|2)
001,7,2024-10-13,"Colision en x=67, y=273",(1|2)
001,7,2024-10-13,"Colision en x=67, y=273",(2|1)
001,7,2024-10-13,"Colision en x=66, y=75",(1|3)
001,7,2024-10-13,"Colision en x=65, y=83",(1|3)
001,7,2024-10-13,"Colision en x=64, y=91",(1|3)
001,7,2024-10-13,"Colision en x=63, y=99",(1|3)
001,7,2024-10-13,"Colision en x=62, y=107",(1|3)
001,7,2024-10-13,"Colision en x=61, y=115",(1|3)
001,7,2024-10-13,"Colision en x=60, y=123",(1|3)
001,7,2024-10-13,"Colision en x=59, y=131",(1|3)
001,7,2024-10-13,"Colision en x=58, y=139",(1|3)
001,7,2024-10-13,"Colision en x=57, y=147",(1|3)
001,7,2024-10-13,"Colision en x=56, y=155",(1|3)
001,7,2024-10-13,"Colision en x=55, y=163",(1|3)
001,7,2024-10-13,"Colision en x=54, y=171",(1|3)
001,7,2024-10-13,"Colision en x=54, y=171",(2|2)
001,7,2024-10-13,"Colision en x=54, y=171",(2|2)
001,7,2024-10-13,"Colision en x=68, y=50",(1|1)
001,7,2024-10-13,"Colision en x=71, y=43",(1|1)
001,7,2024-10-13,"Colision en x=64, y=124",(1|1)
001,7,2024-10-13,"Colision en x=63, y=114",(1|1)
001,7,2024-10-13,"Colision en x=62, y=104",(1|1)
001,7,2024-10-13,"Colision en x=61, y=94",(1|1)
001,7,2024-10-13,"Colision en x=60, y=84",(1|1)
001,7,2024-10-13,"Colision en x=59, y=74",(1|1)
001,7,2024-10-13,"Colision en x=58, y=64",(1|1)
001,7,2024-10-13,"Colision en x=57, y=54",(1|1)
001,7,2024-10-13,"Colision en x=56, y=44",(1|1)
001,7,2024-10-13,"Colision en x=41, y=411",(1|3)
001,7,2024-10-13,"Colision en x=40, y=401",(1|3)
001,7,2024-10-13,"Colision en x=39, y=391",(1|3)
001,7,2024-10-13,"Colision en x=38, y=381",(1|3)
001,7,2024-10-13,"Colision en x=37, y=371",(1|3)
001,7,2024-10-13,"Colision en x=37, y=371",(2|2)
001,7,2024-10-13,"Colision en x=70, y=284",(1|3)
001,7,2024-10-13,"Colision en x=64, y=0",(1|1)
001,7,2024-10-13,"Colision en x=63, y=0",(1|1)
001,7,2024-10-13,"Colision en x=62, y=0",(1|1)
001,7,2024-10-13,"Colision en x=61, y=0",(1|1)
001,7,2024-10-13,"Colision en x=66, y=511",(1|3)
001,7,2024-10-13,"Colision en x=65, y=501",(1|3)
001,7,2024-10-13,"Colision en x=64, y=491",(1|3)
001,7,2024-10-13,"Colision en x=71, y=420",(1|1)
001,7,2024-10-13,"Colision en x=71, y=420",(2|1)
001,7,2024-10-13,"Colision en x=34, y=274",(1|1)
001,7,2024-10-13,"Colision en x=33, y=282",(1|1)
001,7,2024-10-13,"Colision en x=32, y=290",(1|1)
001,7,2024-10-13,"Colision en x=31, y=298",(1|1)
001,7,2024-10-13,"Colision en x=66, y=415",(1|2)
001,7,2024-10-13,"Colision en x=71, y=420",(1|1)
001,7,2024-10-13,"Colision en x=71, y=420",(1|3)
001,7,2024-10-13,"Colision en x=71, y=420",(2|2)
001,7,2024-10-13,"Colision en x=71, y=420",(2|3)
001,7,2024-10-13,"Colision en x=71, y=420",(2|3)
001,7,2024-10-13,"Colision en x=71, y=420",(2|3)
001,7,2024-10-13,"Colision en x=71, y=420",(2|3)
001,7,2024-10-13,"Colision en x=71, y=420",(2|3)
001,7,2024-10-13,"Colision en x=71, y=420",(2|3)
001,7,2024-10-13,"Colision en x=71, y=420",(2|3)
001,7,2024-10-13,"Colision en x=71, y=420",(2|3)
001,7,2024-10-13,"Colision en x=71, y=420",(2|3)
001,7,2024-10-13,"Colision en x=64, y=370",(1|1)
001,7,2024-10-13,"Colision en x=68, y=35",(1|3)
001,7,2024-10-13,"Colision en x=68, y=35",(2|3)
001,7,2024-10-13,"Colision en x=68, y=35",(2|2)
001,7,2024-10-13,"Colision en x=71, y=420",(1|1)
001,7,2024-10-13,"Colision en x=53, y=136",(1|2)
001,7,2024-10-13,"Colision en x=52, y=144",(1|2)
001,7,2024-10-13,"Colision en x=51, y=152",(1|2)
001,7,2024-10-13,"Colision en x=50, y=160",(1|2)
001,7,2024-10-13,"Colision en x=49, y=168",(1|2)
001,7,2024-10-13,"Colision en x=48, y=176",(1|2)
001,7,2024-10-13,"Colision en x=47, y=184",(1|2)
001,7,2024-10-13,"Colision en x=46, y=192",(1|2)
001,7,2024-10-13,"Colision en x=45, y=200",(1|2)
001,7,2024-10-13,"Colision en x=44, y=208",(1|2)
001,7,2024-10-13,"Colision en x=43, y=216",(1|2)
001,7,2024-10-13,"Colision en x=42, y=224",(1|2)
001,7,2024-10-13,"Colision en x=41, y=232",(1|2)
001,7,2024-10-13,"Colision en x=40, y=240",(1|2)
001,7,2024-10-13,"Colision en x=39, y=248",(1|2)
001,7,2024-10-13,"Colision en x=38, y=256",(1|2)
001,7,2024-10-13,"Colision en x=37, y=264",(1|2)
001,7,2024-10-13,"Colision en x=36, y=272",(1|2)
001,7,2024-10-13,"Colision en x=35, y=280",(1|2)
001,7,2024-10-13,"Colision en x=66, y=415",(1|3)
001,7,2024-10-13,"Colision en x=65, y=405",(1|3)
001,7,2024-10-13,"Colision en x=64, y=395",(1|3)
001,7,2024-10-13,"Colision en x=56, y=395",(1|3)
001,7,2024-10-13,"Colision en x=55, y=403",(1|3)
001,7,2024-10-13,"Colision en x=54, y=411",(1|3)
001,7,2024-10-13,"Colision en x=53, y=419",(1|3)
001,7,2024-10-13,"Colision en x=52, y=427",(1|3)
001,7,2024-10-13,"Colision en x=51, y=435",(1|3)
001,7,2024-10-13,"Colision en x=50, y=443",(1|3)
001,7,2024-10-13,"Colision en x=49, y=451",(1|3)
001,7,2024-10-13,"Colision en x=48, y=459",(1|3)
001,7,2024-10-13,"Colision en x=47, y=467",(1|3)
001,7,2024-10-13,"Colision en x=46, y=475",(1|3)
001,7,2024-10-13,"Colision en x=45, y=483",(1|3)
001,7,2024-10-13,"Colision en x=44, y=491",(1|3)
001,7,2024-10-13,"Colision en x=43, y=499",(1|3)
001,7,2024-10-13,"Colision en x=42, y=507",(1|3)
001,7,2024-10-13,"Colision en x=41, y=515",(1|3)
001,7,2024-10-13,"Colision en x=40, y=523",(1|3)
001,7,2024-10-13,"Colision en x=39, y=531",(1|3)
001,7,2024-10-13,"Colision en x=38, y=539",(1|3)
001,7,2024-10-13,"Colision en x=37, y=547",(1|3)
001,7,2024-10-13,"Colision en x=36, y=555",(1|3)
001,7,2024-10-13,"Colision en x=35, y=563",(1|3)
001,7,2024-10-13,"Colision en x=34, y=571",(1|3)
001,7,2024-10-13,"Colision en x=33, y=566",(1|3)
001,7,2024-10-13,"Colision en x=32, y=556",(1|3)
001,7,2024-10-13,"Colision en x=32, y=556",(2|1)
001,7,2024-10-13,"Colision en x=71, y=420",(1|3)
001,7,2024-10-13,"Colision en x=71, y=284",(1|3)
001,7,2024-10-13,"Colision en x=71, y=284",(2|2)
001,7,2024-10-13,"Colision en x=69, y=2",(1|2)
001,7,2024-10-13,"Colision en x=69, y=2",(2|1)
001,7,2024-10-13,"Colision en x=69, y=2",(2|1)
001,7,2024-10-13,"Colision en x=69, y=2",(2|1)
001,7,2024-10-13,"Colision en x=69, y=2",(2|1)
001,7,2024-10-13,"Colision en x=69, y=2",(2|1)
001,7,2024-10-13,"Colision en x=69, y=2",(2|1)
001,7,2024-10-13,"Colision en x=69, y=2",(2|1)
001,7,2024-10-13,"Colision en x=69, y=2",(2|1)
001,7,2024-10-13,"Colision en x=69, y=2",(2|1)
